"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MLS8TBPH","newspaperArticle","2017","Geist, Michael","Why copyright law poses a barrier to Canadian AI ambitions","The Globe and Mail","","","","https://www.theglobeandmail.com/report-on-business/rob-commentary/why-copyright-law-poses-a-barrier-to-canadian-ai-ambitions/article35019241/","Copyright law crops up because restrictive rules may limit the data sets that can used for machine-learning purposes","2017-05-17","2021-08-07 11:03:13","2022-02-09 14:49:24","2021-08-07 11:03:13","","","","","","","","","","","","","","en-CA","","","","","www.theglobeandmail.com","","","","","","loi; Deep Fakes; Intelligence artificielle; hypertrucage; droit d'auteur; forage de données; Deepfake; Vincent Bergeron; Vincent Caron","data; artificial intelligence; AI; machine learning; ceconomy; copyright; data mining; data sets; law","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L38PHLCM","webpage","2019","Burell, Gillian","Randomly Generated Art Draws Copyright and Trademark Infringement Claims – IP Osgoode","IP Osgoode, Intellectual Property Law & Technology Program","","","","https://www.iposgoode.ca/2019/04/randomly-generated-art-draws-copyright-and-trademark-infringement-claims/","","2019-04-01","2021-08-07 10:43:19","2022-02-09 14:39:01","2021-08-07 10:43:19","","","","","","","","","","","","","","English","","","","","","","","","","","Deep Fakes; Intelligence artificielle; hypertrucage; technologie; Propriété intellectuelle; droit d'auteur; Deepfake; Vincent Bergeron; Vincent Caron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YC5LLX9E","case","2012","Cour suprême du Canada","Sonne c. Fédération des associations de propriétaires de cinémas du Canada","","","","","https://canlii.ca/t/fs0vb","","2012-07-12","2021-08-07 09:28:07","2022-02-09 14:43:20","2021-08-07 09:28:07","376","","","2","","","Ré","","","","","","","Français","","","","","","","","Other Citations: 432 NR 163 — 347 DLR (4th) 308","","","droit; loi; Deep Fakes; hypertrucage; Deepfake; Vincent Bergeron; Vincent Caron","","","","","","","","","","","","","","","","","","","","34210","","","","","","","","","","","","","Cour suprême du Canada","","RCS","","","","","","","","","","","",""
"W7UMDALB","statute","2020","Justice, Ministère de la","L.R.C. (1985), c. C-42","","","","","https://laws-lois.justice.gc.ca/fra/lois/c-42/index.html","Lois codifiées Règlements codifiés,L.R.C. (1985), ch. C-42,Loi sur le droit d’auteur,Loi sur le droit d’auteur","2020-07-01","2021-08-06 18:51:53","2022-02-09 12:16:13","2021-08-06 18:51:53","","","","","","","","","","","","","","fra","","","","","","","Last Modified: 2020-07-01","","","","Deep Fakes; hypertrucage; Deepfake; Vincent Bergeron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","L.R.C. (1985), c. C-42","","","","","",""
"WKWAJPTP","webpage","2018","Collectif","La Démocratie des crédules: le paradoxe d'internet","Radio-Canada","","","","https://ici.radio-canada.ca/tele/1001-VIES/site/episodes/412089/democratie-credules-paradoxe-internet","Consultez le résumé d’épisode de 1001 vies","2018","2021-08-19 15:42:57","2021-08-19 17:45:01","2021-08-19 15:42:56","","","","","","","","","","","","","","fr-ca","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQUTGJYP","journalArticle","2020","de Wildt, Lars; Apperley, Thomas H.; Clemens, Justin; Fordyce, Robbie; Mukherjee, Souvik","(Re-)Orienting the Video Game Avatar","Games and Culture","","1555-4120, 1555-4139","10.1177/1555412019858890","http://journals.sagepub.com/doi/10.1177/1555412019858890","This article explores the cultural appropriation of the term avatar by Western tech culture and what this implies for scholarship of digital games, virtual worlds, social media, and digital cultures. The term has roots in the religious tradition of the Indian subcontinent and was subsequently imported into video game terminology during a period of widespread appropriation of Eastern culture by Californian tech industries. We argue that the use of the term was not a case of happenstance but a signaling of the potential for computing to offer a mystical or enchanted perspective within an otherwise secular world. This suggests that the concept is useful in game cultures precisely because it plays with the “otherness” of the term's original meaning. We argue that this indicates a fundamental hybridity to gaming cultures that highlight the need to add postcolonial perspectives to how issues of diversity and power in gaming cultures are understood.","2020-12","2021-08-25 14:01:18","2021-08-25 14:01:18","2021-08-25 14:01:18","962-981","","8","15","","Games and Culture","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MS5G5I98","newspaperArticle","","","","","","","","","","","2021-08-25 14:00:26","2021-08-25 14:00:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M925W22P","webpage","2019","Stewart, Matthew","The Most Important Supreme Court Decision For Data Science and Machine Learning","Towards Data Science","","","","https://towardsdatascience.com/the-most-important-supreme-court-decision-for-data-science-and-machine-learning-44cfc1c1bcaf","Training algorithms on copyrighted data is not illegal, according to the United States Supreme Court.","2019-10-31","2021-09-27 07:27:09","2022-02-10 14:14:44","2021-09-27 07:27:09","","","","","","","","","","","","","","en","","","","","","","","","","","algorithme; Google; Deep Fakes; Intelligence artificielle; hypertrucage; machine learning; science des données; droit d'auteur; décision juridique; Deepfake; Vincent Bergeron; Vincent Caron; Deep Fake; Deepfakes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PT4X3KNY","statute","","Cour d'appel des États-Unis d'Amérique","Authors Guild v. Google, Inc., No. 13-4829 (2d Cir. 2015)","","","","","https://law.justia.com/cases/federal/appellate-courts/ca2/13-4829/13-4829-2015-10-16.html","Plaintiffs, authors of published books under copyright, filed suit against Google for copyright infringement. Google, acting without permission of rights holders, has made digital copies of tens of millions of books, including plaintiffs', through its Library Project and its Google books project. The district court concluded that Google's actions constituted fair use under 17 U.S.C. 107. On appeal, plaintiffs challenged the district court's grant of summary judgment in favor of Google. The court concluded that: (1) Google’s unauthorized digitizing of copyright-protected works, creation of a search functionality, and display of snippets from those works are non-infringing fair uses. The purpose of the copying is highly transformative, the public display of text is limited, and the revelations do not provide a significant market substitute for the protected aspects of the originals. Google’s commercial nature and profit motivation do not justify denial of fair use. (2) Google’s provision of digitized copies to the libraries that supplied the books, on the understanding that the libraries will use the copies in a manner consistent with the copyright law, also does not constitute infringement. Nor, on this record, is Google a contributory infringer. Accordingly, the court affirmed the judgment.","","2021-09-25 18:56:01","2022-02-09 14:41:54","2021-09-25 18:55:59","","","","","","","","","","","","","","en","","","","","","","","<p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">13-4829 (2d Cir. 2015); demande d’examen rejetée par la Cour suprême des États-Unis.</span></p>","","","bibliothèque; loi; Deep Fakes; hypertrucage; édition; droit d'auteur; copies numériques; Deepfake; Vincent Bergeron; Vincent Caron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13-4829 (2d Cir. 2015)","","","","",""
"DAKFRDC5","blogPost","2018","Geist, Micheal","Want to Keep Canadian AI Thriving?: Create a Copyright Exception for Informational Analysis - Michael Geist","Micheal Geist","","","","https://www.michaelgeist.ca/2018/10/elementaicopyright/","","2018-10-18","2021-09-27 07:37:12","2022-02-09 14:49:39","2021-09-27 07:37:12","","","","","","","Want to Keep Canadian AI Thriving?","","","","","","","en-US","","Blog","","","","","","","","","information; Canada; Deep Fakes; Intelligence artificielle; hypertrucage; analyse; industrie; data mining; Element AI; Justin Trudeau; exceptions; Deepfake; Vincent Bergeron; Vincent Caron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7Q64229","statute","2019","Parlement européen; Conseil de l'Union européenne","Directive (UE) 2019/790 du parlement européen du coonseil du 17 avril 2019 sur le droit d'auteur et les droits voisins dans le marché unique numérique et modifiant les directives 96/9/CE et 2001/29/CE","","","","","https://eur-lex.europa.eu/legal-content/FR/TXT/PDF/?uri=CELEX:32019L0790&from=EN","","2019-05-17","2021-09-27 08:12:34","2022-02-09 12:35:21","","","","","","","","","","","","","","","Français","","","","","","","","","","","Deep Fakes; hypertrucage; technologie; droit d'auteur; Deepfake; distorsions de concurrence; marché intérieur; diversité culturelle; Vincent Bergeron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","L 130/92","","","","","",""
"9SPPIYG2","statute","2020","Assemblée fédérale de la Confédération Suisse","RS 231.1 - Loi fédérale du 9 octobre 1992 sur le droit d'auteur et les droits voisins (Loi sur le droit d'auteur, LDA)","","","","","https://www.fedlex.admin.ch/eli/cc/1993/1798_1798_1798/fr","","2020-04-01","2021-09-27 09:32:21","2022-02-09 14:38:11","2021-09-27 09:32:21","","","","","","","","","","","","","","Français","","","","","","","","<p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Il est à noter, toutefois, que les droits moraux reconnus aux artistes interprètes sont extrêmement limités. Voir les articles 17.1 et 17.2 L.d.a.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Plusieurs indices contextuels nous mènent vers cette conclusion, que ce soit la durée du droit d’auteur basée sur la vie de l’auteur (voir l’article 6 L.d.a.) ou le critère de citoyenneté que l’on retrouve à l’article 5 L.d.a.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir l’article 28.2 (1) L.d.a. portant sur les critères d’une violation du droit à l’intégrité.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir la definition d’« artiste-interprète » à l’article 2 L.d.a.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir les article 15(1) et s. L.d.a.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir les articles 41.25 et s. L.d.a</span></p>","","","Suisse; artiste; loi; Deep Fakes; hypertrucage; protection; droit d'auteur; Deepfake; droits voisins; droits moraux; Vincent Bergeron; Vincent Caron","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LDA","231.1","","","","",""
"EH7Q4SN3","report","2019","Ruimy, Dan","Examen prévu par la loi de la loi sur le droit d'auteur. Rapport du Comité permanent de l'industrie, des sciences et de la technologie.","","","","","https://www.noscommunes.ca/Content/Committee/421/INDU/Reports/RP10537003/indurp16/indurp16-f.pdf","","2019-06","2021-09-27 09:27:15","2022-02-09 12:36:03","","","","","","","","","","","","","","Canada","Français","","","","","","","","<p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">omité de l’industrie, des sciences et de la technologie, « Examen prévue de la Loi sur le droit d’auteur », préc. note 174, p. 56.</span></p>; <p><span style=""font-size: 13px; color: #000000; font-weight: normal; text-decoration: none; font-family: 'Arial'; font-style: normal; text-decoration-skip-ink: none;"">Voir la recommandation 18 : « Que le gouvernement du Canada dépose un projet de loi pour modifier l’article 29 de la Loi sur le droit d’auteur afin que la liste de fins visées par l’exception relative à l’utilisation équitable en soit une indicative plutôt qu’exhaustive » et la recommandation 23 : « Que le gouvernement du Canada envisage de modifier la Loi sur le droit d’auteur afin de faciliter l’utilisation d'une oeuvre ou d’un autre objet protégé à des fins d’analyse informationnelle ».</span></p>","","","rapport; loi; Canada; sciences; Deep Fakes; hypertrucage; technologie; industrie; droit d'auteur; législation; Deepfake; Vincent Bergeron","","","","","","","","","","","","","","","","","","","","42e législature, 1ère session","","","","","","","","","","","","","","","","","","","","","","","","","","",""
